"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US11226","ZCTA5 11226","37128","1324","6.2","0.8","5.9","0.9","6.8","1.1","7.9","1.4","10.9","1.4","16.9","1.8","13.2","1.5","16.8","1.7","7.9","1.3","7.5","1.2","66173","1913","88051","3185","54.9","(X)","(X)","(X)","(X)","(X)","22044","1112","3.6","1.0","4.1","1.3","5.1","1.2","7.5","1.5","11.7","2.2","18.3","2.8","11.7","1.7","19.1","2.2","9.7","2.0","9.2","1.8","73931","7016","98572","4869","(X)","(X)","62.5","(X)","(X)","(X)","10230","830","1.2","1.0","1.7","1.2","5.2","2.0","5.6","1.9","7.3","1.6","14.0","3.4","13.3","2.6","22.6","3.5","15.2","3.4","13.9","2.8","103235","6013","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15084","873","11.2","1.8","9.3","1.8","9.6","2.0","9.1","2.7","10.1","1.7","14.7","2.2","14.9","2.7","12.6","2.1","4.7","1.2","3.8","1.3","51656","6208","66889","4013","(X)","(X)","(X)","(X)","41.4","(X)",
"860Z200US11228","ZCTA5 11228","15485","757","3.9","1.1","2.9","0.9","9.1","2.2","9.6","2.7","9.9","1.7","13.8","1.6","9.8","1.9","16.0","1.6","11.2","1.5","13.9","1.6","77189","6741","110604","6109","47.7","(X)","(X)","(X)","(X)","(X)","11701","695","3.1","1.3","1.3","0.5","6.9","1.7","9.5","3.5","9.7","1.9","13.1","1.7","10.6","2.2","17.5","2.0","12.7","2.0","15.6","2.1","89775","7341","119103","7141","(X)","(X)","47.4","(X)","(X)","(X)","8434","587","1.4","0.7","1.1","0.6","6.8","2.1","10.0","4.8","10.7","2.4","12.7","2.0","8.3","1.9","17.0","2.3","13.3","2.0","18.6","2.6","92813","18756","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3784","364","6.8","2.4","7.9","3.3","16.3","6.9","11.1","2.6","11.7","3.6","17.2","3.9","7.9","2.5","12.7","3.7","3.5","1.4","5.0","2.6","44773","6536","68990","10048","(X)","(X)","(X)","(X)","46.1","(X)",
"860Z200US11229","ZCTA5 11229","31057","923","5.4","0.9","7.0","1.2","9.1","1.3","7.5","1.1","10.1","1.6","13.9","1.5","11.5","1.3","16.6","1.4","8.5","1.2","10.4","1.2","69076","3802","95619","3686","50.5","(X)","(X)","(X)","(X)","(X)","21233","824","3.4","0.8","2.8","0.9","7.3","1.3","6.4","1.2","10.5","1.9","13.0","1.9","12.8","1.4","19.3","1.9","11.1","1.5","13.4","1.6","88512","5519","112330","4947","(X)","(X)","52.1","(X)","(X)","(X)","15884","694","2.2","0.8","3.2","1.1","6.0","1.4","5.2","1.2","9.7","2.4","10.5","1.6","13.4","1.8","20.7","2.2","13.1","1.8","16.1","2.1","99831","4656","123729","6248","(X)","(X)","(X)","(X)","(X)","(X)","9824","754","10.5","1.9","15.6","3.0","13.6","2.6","10.4","2.5","10.4","1.9","16.3","3.6","8.2","1.5","9.9","1.8","2.7","1.1","2.6","1.0","35000","4482","53905","3796","(X)","(X)","(X)","(X)","45.0","(X)",
"860Z200US11230","ZCTA5 11230","31670","887","7.5","1.1","7.9","1.1","9.5","1.3","8.5","1.2","10.7","1.3","14.0","1.5","12.6","1.3","13.7","1.6","6.1","1.1","9.5","1.1","61017","3209","88045","3273","45.5","(X)","(X)","(X)","(X)","(X)","20513","882","3.6","1.0","3.4","1.2","7.1","1.3","7.5","1.2","12.0","1.8","15.5","2.1","12.1","1.6","17.6","2.1","8.8","1.6","12.4","1.6","76923","5559","106619","4526","(X)","(X)","50.1","(X)","(X)","(X)","15693","941","3.5","1.2","2.7","1.0","5.7","1.2","6.5","1.4","9.5","1.8","14.8","2.1","12.0","1.6","19.8","2.6","10.3","2.0","15.1","1.9","87305","6901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11157","683","15.2","2.7","16.4","2.3","14.4","3.0","10.0","2.3","8.4","2.1","12.3","2.1","12.5","2.7","6.1","1.6","1.6","0.7","3.0","1.2","28945","2899","50322","3903","(X)","(X)","(X)","(X)","36.5","(X)",
"860Z200US11231","ZCTA5 11231","16738","722","8.5","2.0","5.3","1.5","4.3","1.4","3.7","1.1","6.6","2.1","7.9","2.0","8.1","1.7","13.2","2.1","13.0","2.2","29.4","3.1","121638","6696","184570","18048","34.9","(X)","(X)","(X)","(X)","(X)","9638","657","6.6","3.2","2.8","1.4","4.5","1.8","3.8","1.6","6.0","2.4","5.5","2.2","7.0","2.0","13.4","3.0","11.6","2.6","38.8","4.7","153929","26853","222858","22702","(X)","(X)","38.3","(X)","(X)","(X)","6877","582","1.5","1.3","0.5","0.4","2.6","1.6","1.2","0.9","1.5","1.0","4.0","1.9","6.2","2.2","15.2","3.9","14.8","3.4","52.6","5.3","206662","19475","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7100","634","13.8","3.9","8.8","2.9","4.1","2.0","4.2","1.6","5.3","1.7","11.9","3.8","10.0","3.1","14.2","2.9","12.7","3.2","15.1","4.5","80237","11954","124516","33266","(X)","(X)","(X)","(X)","28.3","(X)",
"860Z200US11232","ZCTA5 11232","9207","591","3.9","1.2","4.2","1.5","7.2","2.6","10.0","2.8","11.5","2.6","12.5","2.8","12.2","2.9","17.2","3.1","8.4","2.4","12.9","3.6","77031","9457","102707","11676","46.6","(X)","(X)","(X)","(X)","(X)","5202","450","3.4","1.4","5.4","2.3","5.3","2.3","13.6","3.8","12.9","4.0","13.4","3.7","10.4","3.2","14.0","3.7","8.9","2.4","12.8","3.9","65849","13763","95148","8489","(X)","(X)","49.1","(X)","(X)","(X)","3244","365","2.3","1.7","2.8","2.0","6.3","3.2","13.4","5.3","12.2","4.0","10.0","3.6","10.1","4.2","15.2","3.9","9.5","2.9","18.1","5.4","82014","10525","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4005","511","5.7","2.4","4.4","2.1","9.8","5.5","5.7","2.7","10.3","4.4","12.4","4.1","13.3","5.3","20.2","6.2","7.2","3.5","10.9","7.5","79505","14644","104178","25944","(X)","(X)","(X)","(X)","39.4","(X)",
"860Z200US11233","ZCTA5 11233","32147","887","14.0","1.8","6.5","1.4","8.0","1.2","8.0","1.4","11.6","1.8","14.0","1.8","11.4","1.3","13.4","2.1","6.3","1.1","6.8","1.0","52380","3126","77871","3557","61.0","(X)","(X)","(X)","(X)","(X)","18559","811","13.1","2.1","2.8","1.2","7.3","1.6","7.0","1.7","12.9","2.5","13.0","2.3","13.2","2.0","16.1","3.0","6.8","1.6","7.9","1.4","62329","7954","85107","5031","(X)","(X)","62.9","(X)","(X)","(X)","7215","654","2.1","1.3","1.2","1.5","4.8","2.2","2.9","1.7","10.0","4.5","12.7","4.2","14.5","3.4","23.6","6.5","11.1","3.1","17.2","3.5","105686","12310","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13588","883","16.2","3.0","11.2","2.7","9.3","2.0","9.7","2.7","10.8","2.5","15.3","2.6","8.7","1.7","9.9","2.2","5.0","1.3","4.0","1.3","40126","3778","63237","5093","(X)","(X)","(X)","(X)","57.1","(X)",
"860Z200US11234","ZCTA5 11234","32645","839","3.9","0.9","3.4","0.7","7.6","1.2","7.4","1.3","7.0","1.0","13.2","1.3","13.8","1.3","18.4","1.4","11.1","1.1","14.1","1.5","86185","2465","115779","5148","58.4","(X)","(X)","(X)","(X)","(X)","24101","820","2.3","0.8","2.1","0.8","5.7","1.5","6.0","1.3","6.3","1.1","12.7","1.5","14.5","1.5","20.3","1.6","13.5","1.3","16.8","1.9","101422","4469","128947","6773","(X)","(X)","60.3","(X)","(X)","(X)","16056","677","1.0","0.5","1.3","0.8","4.9","2.2","4.4","1.5","5.4","1.2","10.7","1.8","14.5","2.3","20.9","2.0","15.8","1.9","21.2","2.6","116452","6097","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8544","600","8.7","2.5","7.3","1.8","13.2","2.3","12.5","2.8","9.6","1.8","15.6","2.9","12.4","2.9","12.8","3.0","4.1","1.4","3.8","1.6","48188","6732","70697","7511","(X)","(X)","(X)","(X)","51.1","(X)",
"860Z200US11235","ZCTA5 11235","34712","884","6.6","1.1","8.2","1.2","10.0","1.1","8.5","1.2","10.1","1.5","15.1","1.7","10.6","1.2","13.9","1.4","7.3","1.0","9.6","1.2","58669","3780","87716","3683","56.4","(X)","(X)","(X)","(X)","(X)","21763","717","2.1","0.6","3.7","1.1","8.9","1.3","8.9","1.7","10.4","2.1","15.5","2.2","12.3","1.6","15.5","1.6","9.7","1.6","13.0","1.7","75488","3723","106868","5303","(X)","(X)","56.6","(X)","(X)","(X)","16277","738","1.5","0.6","2.8","1.1","9.6","1.6","7.3","1.7","9.6","2.0","14.2","2.4","13.3","1.9","16.6","1.9","9.7","1.8","15.3","2.1","81383","5673","115606","6555","(X)","(X)","(X)","(X)","(X)","(X)","12949","810","14.1","2.8","15.8","2.5","12.0","2.3","8.2","1.7","9.6","2.1","14.9","2.6","8.7","1.9","10.8","2.0","3.7","1.5","2.2","1.1","34836","8057","52459","4131","(X)","(X)","(X)","(X)","55.6","(X)",
"860Z200US11236","ZCTA5 11236","33728","772","7.2","1.0","3.4","0.7","6.5","0.9","8.7","1.2","10.4","1.2","14.7","1.1","12.8","1.3","19.1","1.4","9.0","1.0","8.3","1.0","73562","2963","91504","2730","67.1","(X)","(X)","(X)","(X)","(X)","24388","793","4.6","1.0","2.8","0.8","4.6","0.9","7.4","1.4","8.6","1.5","14.7","1.5","14.2","1.4","22.7","1.9","10.3","1.3","10.0","1.3","87323","4494","101763","3601","(X)","(X)","70.3","(X)","(X)","(X)","10910","604","1.5","0.9","1.0","0.5","1.9","0.9","3.2","1.0","6.6","2.5","13.3","2.1","16.6","2.8","26.8","2.9","14.5","2.2","14.7","2.5","108524","6988","126752","6625","(X)","(X)","(X)","(X)","(X)","(X)","9340","555","14.0","2.8","5.8","1.4","12.5","2.4","13.5","2.6","15.8","2.5","14.3","2.6","9.7","2.3","8.9","1.8","4.0","1.3","1.5","0.8","39481","3999","54975","4721","(X)","(X)","(X)","(X)","56.1","(X)",
"860Z200US11237","ZCTA5 11237","17515","753","6.7","1.5","4.0","1.2","10.4","2.1","6.9","1.5","10.7","1.9","14.8","2.6","14.7","2.0","15.9","2.2","8.9","1.5","7.1","1.4","65908","9623","85698","4391","51.8","(X)","(X)","(X)","(X)","(X)","9117","606","7.1","1.9","3.0","1.5","12.8","3.7","11.1","2.9","14.7","3.0","14.2","4.1","13.1","3.0","12.2","2.6","7.4","2.1","4.6","1.7","51074","4704","71729","5412","(X)","(X)","54.2","(X)","(X)","(X)","4646","505","5.4","2.4","2.4","2.0","4.8","2.6","8.5","3.1","18.6","4.5","13.3","5.2","14.3","4.6","15.0","3.8","10.0","3.0","7.6","3.2","65000","16132","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8398","599","7.3","2.4","5.6","1.9","9.0","2.4","4.6","1.6","7.2","2.1","12.9","2.8","14.4","2.5","20.7","3.3","9.5","2.3","8.8","2.2","80060","7101","95011","7233","(X)","(X)","(X)","(X)","47.3","(X)",
"860Z200US11238","ZCTA5 11238","26009","858","6.2","1.3","3.3","1.1","4.9","0.9","4.2","0.9","6.3","1.3","9.8","1.3","9.3","1.5","18.3","2.1","12.3","1.4","25.5","2.3","114427","7767","150940","7685","35.9","(X)","(X)","(X)","(X)","(X)","11613","799","4.4","1.8","1.3","0.9","2.9","0.9","3.3","1.3","6.1","1.6","7.0","1.9","7.4","1.9","16.9","3.2","14.2","2.3","36.4","3.5","152923","15010","192012","12848","(X)","(X)","35.5","(X)","(X)","(X)","8333","653","1.8","1.2","0.5","0.5","2.5","1.2","1.4","0.9","3.1","1.5","5.0","1.6","6.8","2.1","16.0","3.6","16.3","3.0","46.7","3.9","185843","11567","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14396","798","8.1","1.9","5.0","1.7","6.6","1.5","5.1","1.6","6.0","1.7","12.2","2.0","11.0","2.3","20.2","2.7","11.1","1.8","14.6","2.4","91017","7489","111398","6795","(X)","(X)","(X)","(X)","35.8","(X)",
"860Z200US11239","ZCTA5 11239","7845","519","12.3","3.8","12.4","3.2","17.3","4.9","9.8","3.4","14.6","3.9","13.3","3.3","7.2","2.4","9.1","3.1","2.3","1.4","1.8","1.8","33736","5023","52314","10805","43.7","(X)","(X)","(X)","(X)","(X)","4063","511","6.2","3.4","3.5","3.4","20.0","8.4","10.3","4.4","12.4","4.5","16.2","4.8","9.8","4.2","14.9","5.5","4.0","2.6","2.8","3.3","46127","10068","70136","19784","(X)","(X)","49.2","(X)","(X)","(X)","1399","358","0.0","2.6","0.0","2.6","30.8","15.2","15.3","9.2","7.6","5.9","13.2","7.1","7.9","6.1","13.4","7.0","5.9","4.5","6.0","8.6","39076","26061","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3782","431","18.9","6.6","22.0","5.4","14.4","4.9","9.2","4.2","17.2","6.0","10.8","4.7","4.3","3.0","2.7","2.3","0.3","0.6","0.1","0.2","18816","8307","31608","3973","(X)","(X)","(X)","(X)","37.9","(X)",
"860Z200US11354","ZCTA5 11354","20400","1016","9.2","2.0","4.9","1.4","11.2","2.2","13.8","2.8","9.2","2.1","13.7","2.8","13.0","2.5","13.9","2.7","6.2","1.7","4.9","1.3","52273","5450","74814","5573","53.5","(X)","(X)","(X)","(X)","(X)","12612","872","6.0","2.0","1.9","0.8","9.3","2.3","15.1","4.0","9.9","2.4","14.7","3.8","16.7","3.6","13.3","2.3","7.6","2.2","5.6","1.5","59729","8635","82755","6753","(X)","(X)","55.3","(X)","(X)","(X)","9332","872","5.9","2.4","2.1","1.0","7.5","2.2","15.3","5.2","8.8","2.8","13.8","4.4","17.0","4.4","13.7","2.8","9.0","3.0","6.7","1.9","67005","9751","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7788","716","14.4","3.3","10.2","3.5","14.7","4.0","12.9","4.0","7.8","2.9","12.5","3.7","6.0","1.8","14.3","6.4","4.5","2.2","2.8","1.7","33527","7115","58874","8168","(X)","(X)","(X)","(X)","48.4","(X)",
"860Z200US11355","ZCTA5 11355","29217","1267","10.8","1.6","5.3","1.2","13.2","1.9","9.3","2.1","14.5","2.2","14.1","1.9","12.1","2.2","11.0","1.8","4.1","0.8","5.8","1.6","46963","2168","70789","6044","59.4","(X)","(X)","(X)","(X)","(X)","19993","1167","8.2","1.7","2.2","0.7","13.0","2.7","9.0","2.3","15.2","2.3","15.4","2.0","14.5","3.1","12.5","2.3","4.2","1.1","5.8","1.4","52556","4359","74506","4743","(X)","(X)","59.6","(X)","(X)","(X)","14417","930","7.1","2.0","1.9","0.9","10.8","2.2","9.8","2.7","15.8","2.8","14.7","2.6","15.7","4.0","12.8","2.3","4.8","1.3","6.7","1.8","55848","7414","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9224","869","17.4","3.9","11.1","3.1","15.7","3.8","13.0","4.5","14.0","5.0","10.2","3.5","7.4","2.4","7.2","2.1","1.8","1.0","2.2","1.1","27851","3726","45832","5339","(X)","(X)","(X)","(X)","54.0","(X)",
"860Z200US11356","ZCTA5 11356","8104","490","1.7","0.8","1.8","0.9","6.5","2.4","11.2","3.3","10.0","2.6","19.6","4.0","12.0","3.2","21.8","4.6","8.5","2.5","6.8","2.1","73318","7722","92302","6057","57.1","(X)","(X)","(X)","(X)","(X)","6614","494","0.5","0.4","0.9","0.8","6.4","2.4","12.2","3.7","9.4","2.6","18.7","4.0","11.7","3.4","23.6","5.4","9.1","3.1","7.7","2.6","79494","10176","96825","7039","(X)","(X)","56.7","(X)","(X)","(X)","4709","551","0.7","0.6","0.7","0.7","4.0","2.0","12.3","4.4","9.1","3.1","17.4","4.5","13.0","4.1","28.1","7.5","7.5","2.9","7.3","2.7","84556","10471","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1490","286","6.8","4.1","6.1","3.4","10.1","6.8","16.4","9.0","19.7","8.7","15.3","7.2","9.0","5.0","11.6","6.1","3.0","2.0","1.9","2.6","42289","4426","57299","9135","(X)","(X)","(X)","(X)","56.0","(X)",
"860Z200US11357","ZCTA5 11357","15456","743","4.3","1.6","2.9","1.5","4.9","1.0","7.1","1.7","9.8","2.1","15.8","3.0","11.5","2.2","18.8","2.7","11.4","2.2","13.4","2.1","88580","6345","114881","7354","44.8","(X)","(X)","(X)","(X)","(X)","11014","594","2.2","0.8","1.9","0.9","3.5","1.0","7.2","1.8","8.9","2.4","15.4","3.3","10.7","2.3","21.1","3.6","13.5","2.6","15.6","2.7","100510","9352","125762","8062","(X)","(X)","48.6","(X)","(X)","(X)","8676","574","1.6","0.8","1.0","0.9","2.9","1.1","6.9","1.9","8.4","2.7","14.3","3.6","11.3","2.6","20.6","4.1","15.6","3.0","17.5","3.2","105935","6744","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4442","669","10.0","5.1","5.4","4.5","8.5","2.7","8.4","3.6","12.0","4.4","18.9","6.8","12.9","4.5","12.7","4.0","4.6","2.4","6.7","3.3","56541","9469","80356","14951","(X)","(X)","(X)","(X)","34.6","(X)",
"860Z200US11358","ZCTA5 11358","13190","583","4.8","1.3","2.4","0.8","6.6","1.3","6.9","2.4","13.0","1.8","16.4","2.1","12.7","2.0","18.3","2.2","8.5","1.4","10.4","1.6","74854","6335","99732","5637","48.1","(X)","(X)","(X)","(X)","(X)","9429","530","3.6","1.5","1.6","0.8","4.0","1.2","6.4","1.5","13.0","2.3","15.8","2.2","12.2","2.0","21.0","2.5","10.2","1.7","12.3","1.8","85996","5252","111184","6827","(X)","(X)","48.3","(X)","(X)","(X)","7182","444","3.1","1.9","1.0","0.6","4.2","1.5","5.7","1.5","11.6","2.7","16.7","2.6","11.8","2.4","20.3","2.9","11.3","2.0","14.4","2.4","92901","9757","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3761","422","8.8","2.9","4.7","2.0","13.3","3.6","10.7","7.0","12.8","3.2","18.7","5.2","13.5","4.2","9.1","3.4","4.3","1.9","4.1","2.8","49418","9474","63800","7180","(X)","(X)","(X)","(X)","45.5","(X)",
"860Z200US11359","ZCTA5 11359","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US11360","ZCTA5 11360","8822","600","3.4","1.2","3.3","1.6","4.2","1.4","7.7","2.2","5.8","1.8","16.8","3.5","10.8","2.6","19.9","4.0","14.4","3.0","13.7","2.6","92851","11389","121746","9040","39.9","(X)","(X)","(X)","(X)","(X)","5200","507","2.6","1.5","0.6","0.6","4.0","1.9","7.3","2.8","2.8","1.2","11.7","3.8","9.8","3.3","22.3","6.2","18.7","4.4","20.1","4.3","129479","15632","137427","8977","(X)","(X)","41.7","(X)","(X)","(X)","4071","447","2.0","1.5","0.7","0.8","3.0","2.2","5.7","3.1","2.5","1.3","11.0","4.6","10.2","3.3","21.3","7.6","21.2","5.0","22.4","5.2","139718","12812","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3622","399","4.6","2.2","7.2","3.6","5.2","2.6","8.3","4.0","10.4","3.9","24.5","6.5","12.3","4.4","16.0","5.1","7.3","2.9","4.1","2.4","60204","9839","94303","18727","(X)","(X)","(X)","(X)","36.7","(X)",
"860Z200US11361","ZCTA5 11361","10842","542","3.6","1.1","1.8","0.7","5.1","1.3","5.9","1.8","7.7","1.6","15.6","3.7","13.4","2.7","23.4","3.2","9.4","1.7","14.1","1.9","93734","8285","118475","6438","39.8","(X)","(X)","(X)","(X)","(X)","7589","523","2.3","0.8","1.3","0.7","4.5","1.4","5.0","1.4","7.0","1.8","12.8","3.1","11.4","2.4","25.8","3.9","11.7","2.2","18.1","2.4","106726","4923","129659","6233","(X)","(X)","40.8","(X)","(X)","(X)","5705","485","1.1","0.6","0.5","0.5","3.7","1.5","4.4","1.4","6.0","1.8","14.3","3.9","10.3","2.5","25.7","4.9","12.7","2.9","21.3","3.0","114148","7704","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3253","480","7.2","3.1","3.4","2.0","5.9","2.3","8.9","4.5","9.9","3.5","21.9","9.3","18.1","6.4","16.6","4.9","3.8","2.0","4.3","2.3","72527","9348","87852","14160","(X)","(X)","(X)","(X)","34.3","(X)",
"860Z200US11362","ZCTA5 11362","7279","539","2.0","1.3","0.5","0.5","4.6","2.2","5.3","2.1","10.5","3.6","15.9","4.4","10.9","2.6","19.8","3.9","15.6","4.4","14.9","4.4","100528","12015","117724","9118","44.7","(X)","(X)","(X)","(X)","(X)","5035","520","1.7","1.6","0.3","0.5","2.4","1.5","6.2","2.9","7.5","2.3","9.7","3.1","9.2","2.9","21.7","4.8","21.4","6.1","19.8","5.6","132710","18228","137548","9637","(X)","(X)","49.6","(X)","(X)","(X)","4000","453","1.7","1.9","0.4","0.6","2.8","1.9","4.1","2.6","7.4","2.9","9.5","3.5","7.5","2.5","23.3","4.9","24.3","7.1","19.2","4.0","135299","11130","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2244","376","2.7","2.6","1.1","1.2","9.4","6.1","5.2","3.7","18.6","9.0","27.6","9.6","14.6","5.1","14.7","5.5","2.4","1.4","3.7","3.7","61604","11393","70964","9025","(X)","(X)","(X)","(X)","33.5","(X)",
"860Z200US11363","ZCTA5 11363","2908","281","3.1","2.0","0.3","0.5","4.7","2.1","8.3","3.6","7.3","4.0","18.7","6.4","8.8","3.0","14.1","4.9","15.1","5.0","19.6","5.3","98111","21953","138250","17224","38.5","(X)","(X)","(X)","(X)","(X)","2070","288","2.2","2.1","4.8","7.4","1.3","1.3","7.4","4.1","6.9","5.9","14.7","5.2","6.8","4.0","12.9","6.1","17.3","6.7","25.7","7.8","117708","29523","157466","26125","(X)","(X)","38.4","(X)","(X)","(X)","1611","243","0.9","1.0","0.0","2.3","1.6","1.7","8.3","5.1","7.4","7.5","11.2","5.3","8.1","5.1","14.0","7.0","16.0","7.8","32.5","8.9","133250","43096","N","N","(X)","(X)","(X)","(X)","(X)","(X)","838","145","5.3","4.2","1.0","1.7","13.2","6.8","10.5","8.4","8.2","5.8","18.5","10.3","17.5","7.3","11.7","6.7","9.5","7.2","4.5","3.0","68049","8630","81150","14065","(X)","(X)","(X)","(X)","27.0","(X)",
"860Z200US11364","ZCTA5 11364","13797","629","4.9","1.3","2.0","0.9","5.3","1.6","7.4","2.0","6.6","1.5","15.4","2.6","13.0","2.5","22.1","3.3","10.7","2.0","12.6","2.0","90970","7957","108800","4857","46.3","(X)","(X)","(X)","(X)","(X)","9844","651","2.6","1.6","1.4","0.9","3.7","1.7","6.9","2.1","6.1","1.7","14.0","3.4","11.8","2.6","24.8","4.0","13.5","2.7","15.2","2.9","103306","4519","120808","6541","(X)","(X)","48.4","(X)","(X)","(X)","7574","673","2.9","2.0","0.8","0.7","4.1","2.2","6.2","2.0","4.4","1.6","13.9","3.4","11.5","2.7","25.8","4.5","13.9","3.0","16.6","3.1","106650","6960","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3953","380","10.4","3.5","4.7","2.8","9.4","3.3","11.1","4.4","9.0","3.2","18.1","4.2","15.3","4.4","16.0","3.9","3.0","1.6","2.9","1.3","53228","8681","69073","6572","(X)","(X)","(X)","(X)","41.1","(X)",
"860Z200US11365","ZCTA5 11365","16167","970","6.8","2.0","1.8","1.1","7.7","3.1","7.9","2.0","10.9","2.5","16.2","3.7","15.0","3.4","16.3","2.3","9.5","2.1","8.0","1.7","73279","7631","90690","5367","46.9","(X)","(X)","(X)","(X)","(X)","11008","1005","4.3","2.0","1.6","1.0","3.4","1.2","7.7","2.5","10.3","2.7","17.7","4.6","15.4","4.0","18.3","3.1","11.2","2.9","10.2","2.1","83464","4575","103082","6331","(X)","(X)","46.6","(X)","(X)","(X)","8144","968","4.0","2.4","1.5","1.1","2.1","0.8","7.9","2.9","6.4","2.2","17.5","5.5","18.9","5.2","18.0","3.7","12.2","3.2","11.4","2.9","86276","9826","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5159","834","12.9","5.7","2.4","2.5","16.3","8.4","9.9","4.7","13.4","4.9","15.1","5.0","13.7","6.1","9.8","3.5","4.4","2.4","2.1","1.8","45781","11508","58532","7165","(X)","(X)","(X)","(X)","46.4","(X)",
